Sl.No,Fiber Volume Fraction (%),Ply Thickness (mm),Load (N),ModelingPly.1.ply_angle,ModelingPly.2.ply_angle,ModelingPly.3.ply_angle,ModelingPly.4.ply_angle,ModelingPly.5.ply_angle,ModelingPly.6.ply_angle,Laminate Family,E1,E2,E3,G12,G23,G31,nu12,nu13,nu23,Equivalent Stress Maximum (MPa),Shear Stress Maximum-XY [MPa],Normal Stress Maximum-X [MPa],Normal Stress  Maximum-Y[MPa],Equivalent Elastic Strain Maximum (mm/mm),Shear Elastic Strain Maximum-XY [mm mm^-1],Normal Elastic Strain Maximum-X [mm mm^-1],Normal Elastic Strain Maximum-Y[mm mm^-1],Total Deformation Maximum (mm),Inverse Reserve Factor Maximum,Fail Status,Plate Length (mm),Plate Width (mm),Nx_true (N/mm),Ny_true (N/mm),Nxy_true (N/mm)
1538,43.1,0.2,4534,0,30,-30,-30,30,0,Balanced,101121.5,8456.5,8456.5,12376.7,7426.02,12376.7,0.28535,0.28535,0.34552,461.825,120.024488,375.922852,171.076471,0.006598,0.001728,0.004377,0.00196,0.98963,1.82,No Fail,150.0,100.0,45.34,0.0,0.0
1539,43.2,0.2,4586,0,30,-30,-30,30,0,Balanced,101348.0,8468.0,8468.0,12402.4,7441.44,12402.4,0.2852,0.2852,0.3454399999999999,475.981,123.752208,385.24281,177.960755,0.0068,0.001774,0.004532,0.002032,1.01996,1.86,No Fail,150.0,100.0,45.86,0.0,0.0
1540,43.3,0.2,1776,0,30,-30,-30,30,0,Balanced,101574.5,8479.5,8479.5,12428.1,7456.86,12428.1,0.2850499999999999,0.2850499999999999,0.34536,121.81,31.642097,98.000087,45.945168,0.00174,0.000452,0.001165,0.000523,0.26102,0.848,FAIL,150.0,100.0,17.76,0.0,0.0
1541,43.4,0.2,4000,0,30,-30,-30,30,0,Balanced,101801.0,8491.0,8491.0,12453.8,7472.279999999999,12453.8,0.2849,0.2849,0.34528,348.259,90.272071,278.436606,132.453859,0.004975,0.001288,0.003348,0.001504,0.74627,1.495,No Fail,150.0,100.0,40.0,0.0,0.0
1542,43.5,0.2,4652,0,30,-30,-30,30,0,Balanced,102027.5,8502.5,8502.5,12479.5,7487.7,12479.5,0.28475,0.28475,0.3451999999999999,480.836,124.214048,381.93605,184.302707,0.006869,0.001772,0.004646,0.002089,1.03036,1.874,No Fail,150.0,100.0,46.52,0.0,0.0
1543,43.6,0.2,3871,0,30,-30,-30,30,0,Balanced,102254.0,8514.0,8514.0,12505.2,7503.12,12505.2,0.2846,0.2846,0.34512,344.936,88.694272,272.144117,133.16751,0.004928,0.001266,0.003351,0.001508,0.73915,1.486,No Fail,150.0,100.0,38.71,0.0,0.0
1544,43.7,0.2,1921,0,30,-30,-30,30,0,Balanced,102480.5,8525.5,8525.5,12530.9,7518.540000000001,12530.9,0.28445,0.28445,0.34504,121.89,31.158629,95.499389,47.368783,0.001741,0.000446,0.00119,0.000536,0.26119,0.848,FAIL,150.0,100.0,19.21,0.0,0.0
1545,43.8,0.2,2105,0,30,-30,-30,30,0,Balanced,102707.0,8537.0,8537.0,12556.6,7533.959999999999,12556.6,0.2843,0.2843,0.34496,127.834,32.448278,99.440902,49.976116,0.001826,0.000466,0.001255,0.000566,0.27393,0.865,FAIL,150.0,100.0,21.05,0.0,0.0
1546,43.9,0.2,4903,0,30,-30,-30,30,0,Balanced,102933.5,8548.5,8548.5,12582.3,7549.379999999999,12582.3,0.2841499999999999,0.2841499999999999,0.3448799999999999,451.694,113.715879,348.796734,177.529094,0.006453,0.001639,0.004462,0.002013,0.96792,1.791,No Fail,150.0,100.0,49.03,0.0,0.0
1547,44.0,0.2,1942,0,30,-30,-30,30,0,Balanced,103160.0,8560.0,8560.0,12608.0,7564.799999999999,12608.0,0.284,0.284,0.3448,100.782,25.136529,77.241972,39.794702,0.00144,0.000364,0.001001,0.000452,0.21596,0.788,FAIL,150.0,100.0,19.42,0.0,0.0
1548,44.1,0.2,4959,0,30,-30,-30,30,0,Balanced,103386.5,8571.5,8571.5,12633.7,7580.22,12633.7,0.2838499999999999,0.2838499999999999,0.3447199999999999,529.486,130.694384,402.72639,209.900728,0.007564,0.001905,0.00529,0.00239,1.13461,2.013,No Fail,150.0,100.0,49.59,0.0,0.0
1549,44.2,0.2,4990,0,30,-30,-30,30,0,Balanced,103613.0,8583.0,8583.0,12659.4,7595.639999999999,12659.4,0.2837,0.2837,0.34464,531.936,129.807623,401.470489,211.558051,0.007599,0.001906,0.005346,0.002417,1.13986,2.02,No Fail,150.0,100.0,49.9,0.0,0.0
1550,44.3,0.2,4419,0,30,-30,-30,30,0,Balanced,103839.5,8594.5,8594.5,12685.1,7611.059999999999,12685.1,0.28355,0.28355,0.34456,435.811,105.041909,326.358817,173.766978,0.006226,0.001555,0.004406,0.001994,0.93388,1.745,No Fail,150.0,100.0,44.19,0.0,0.0
1551,44.4,0.2,4688,0,30,-30,-30,30,0,Balanced,104066.0,8606.0,8606.0,12710.8,7626.48,12710.8,0.2834,0.2834,0.34448,516.171,122.771419,383.503399,206.179555,0.007374,0.001834,0.005249,0.002377,1.10608,1.975,No Fail,150.0,100.0,46.88,0.0,0.0
1552,44.5,0.2,1735,0,30,-30,-30,30,0,Balanced,104292.5,8617.5,8617.5,12736.5,7641.9,12736.5,0.28325,0.28325,0.3444,61.366,14.391975,45.23442,24.538266,0.000877,0.000217,0.000628,0.000285,0.1315,0.675,FAIL,150.0,100.0,17.35,0.0,0.0
1553,44.6,0.2,2891,0,30,-30,-30,30,0,Balanced,104519.0,8629.0,8629.0,12762.2,7657.32,12762.2,0.2831,0.2831,0.34432,273.333,63.162733,199.893167,109.333085,0.003905,0.000963,0.002812,0.001276,0.58571,1.281,No Fail,150.0,100.0,28.91,0.0,0.0
1554,44.7,0.2,2467,0,30,-30,-30,30,0,Balanced,104745.5,8640.5,8640.5,12787.9,7672.74,12787.9,0.28295,0.28295,0.34424,227.713,51.815754,165.222683,91.047854,0.003253,0.000799,0.002357,0.00107,0.48796,1.151,No Fail,150.0,100.0,24.67,0.0,0.0
1555,44.8,0.2,4557,0,30,-30,-30,30,0,Balanced,104972.0,8652.0,8652.0,12813.6,7688.159999999999,12813.6,0.2828,0.2828,0.34416,474.471,106.258365,341.579065,189.493119,0.006778,0.001658,0.004939,0.002244,1.01672,1.856,No Fail,150.0,100.0,45.57,0.0,0.0
1556,44.9,0.2,3681,0,30,-30,-30,30,0,Balanced,105198.5,8663.5,8663.5,12839.3,7703.579999999999,12839.3,0.2826499999999999,0.2826499999999999,0.3440799999999999,322.663,71.089538,230.497865,128.622281,0.004609,0.001123,0.003377,0.001536,0.69142,1.422,No Fail,150.0,100.0,36.81,0.0,0.0
1557,45.0,0.2,2969,0,30,-30,-30,30,0,Balanced,105425.0,8675.0,8675.0,12865.0,7719.0,12865.0,0.2825,0.2825,0.344,266.198,57.682112,188.715672,105.837489,0.003803,0.000923,0.002803,0.001275,0.57042,1.261,No Fail,150.0,100.0,29.69,0.0,0.0
1558,45.1,0.2,2019,0,30,-30,-30,30,0,Balanced,105651.5,8686.5,8686.5,12890.7,7734.42,12890.7,0.28235,0.28235,0.34392,160.136,34.122344,112.678174,63.457083,0.002288,0.000553,0.001695,0.000772,0.34315,0.958,FAIL,150.0,100.0,20.19,0.0,0.0
1559,45.2,0.2,4154,0,30,-30,-30,30,0,Balanced,105878.0,8698.0,8698.0,12916.4,7749.839999999999,12916.4,0.2822,0.2822,0.34384,407.365,85.357402,284.549194,160.777546,0.005819,0.0014,0.004335,0.001977,0.87292,1.664,No Fail,150.0,100.0,41.54,0.0,0.0
1560,45.3,0.2,4737,0,30,-30,-30,30,0,Balanced,106104.5,8709.5,8709.5,12942.1,7765.259999999998,12942.1,0.28205,0.28205,0.34376,436.497,89.950578,302.73725,171.46457,0.006236,0.001495,0.004671,0.002132,0.93535,1.747,No Fail,150.0,100.0,47.37,0.0,0.0
1561,45.4,0.2,1853,0,30,-30,-30,30,0,Balanced,106331.0,8721.0,8721.0,12967.799999999996,7780.6799999999985,12967.799999999996,0.2819,0.2819,0.34368,120.639,24.456795,83.096793,47.134749,0.001723,0.000411,0.001297,0.000593,0.25851,0.845,FAIL,150.0,100.0,18.53,0.0,0.0
1562,45.5,0.2,3375,0,30,-30,-30,30,0,Balanced,106557.5,8732.5,8732.5,12993.5,7796.099999999999,12993.5,0.28175,0.28175,0.3436,347.167,69.267834,237.553033,134.824995,0.00496,0.001179,0.003753,0.001716,0.74393,1.492,No Fail,150.0,100.0,33.75,0.0,0.0
1563,45.6,0.2,2938,0,30,-30,-30,30,0,Balanced,106784.0,8744.0,8744.0,13019.2,7811.52,13019.2,0.2816,0.2816,0.34352,284.875,55.974576,193.699372,109.898961,0.00407,0.000964,0.003095,0.001416,0.61045,1.314,No Fail,150.0,100.0,29.38,0.0,0.0
1564,45.7,0.2,3200,0,30,-30,-30,30,0,Balanced,107010.5,8755.5,8755.5,13044.9,7826.94,13044.9,0.28145,0.28145,0.3434399999999999,312.879,60.588232,211.465859,119.829474,0.00447,0.001054,0.003415,0.001565,0.67046,1.394,No Fail,150.0,100.0,32.0,0.0,0.0
1565,45.8,0.2,1631,0,30,-30,-30,30,0,Balanced,107237.0,8767.0,8767.0,13070.6,7842.359999999999,13070.6,0.2813,0.2813,0.34336,86.793,16.579582,58.32953,32.98177,0.00124,0.000291,0.000952,0.000436,0.18599,0.748,FAIL,150.0,100.0,16.31,0.0,0.0
1566,45.9,0.2,2003,0,30,-30,-30,30,0,Balanced,107463.5,8778.5,8778.5,13096.299999999996,7857.779999999998,13096.299999999996,0.28115,0.28115,0.34328,175.737,33.15114,117.481128,66.225191,0.002511,0.000588,0.001935,0.000889,0.37658,1.002,No Fail,150.0,100.0,20.03,0.0,0.0
1567,46.0,0.2,3928,0,30,-30,-30,30,0,Balanced,107690.0,8790.0,8790.0,13122.0,7873.2,13122.0,0.281,0.281,0.3432,376.214,70.169876,250.272319,140.524029,0.005374,0.001253,0.004159,0.001912,0.80617,1.575,No Fail,150.0,100.0,39.28,0.0,0.0
1568,46.1,0.2,4614,0,30,-30,-30,30,0,Balanced,107916.5,8801.5,8801.5,13147.7,7888.62,13147.7,0.2808499999999999,0.2808499999999999,0.34312,534.416,98.689326,353.925726,197.766697,0.007635,0.001774,0.005932,0.002731,1.14518,2.027,No Fail,150.0,100.0,46.14,0.0,0.0
1569,46.2,0.2,2332,0,30,-30,-30,30,0,Balanced,108143.0,8813.0,8813.0,13173.4,7904.039999999999,13173.4,0.2807,0.2807,0.34304,210.004,38.454078,138.51799,76.962788,0.003,0.000695,0.002339,0.001078,0.45001,1.1,No Fail,150.0,100.0,23.32,0.0,0.0
1570,46.3,0.2,4723,0,30,-30,-30,30,0,Balanced,108369.5,8824.5,8824.5,13199.1,7919.46,13199.1,0.28055,0.28055,0.34296,459.124,83.496007,301.754754,166.573015,0.006559,0.001514,0.005133,0.002369,0.98384,1.812,No Fail,150.0,100.0,47.23,0.0,0.0
1571,46.4,0.2,1571,0,30,-30,-30,30,0,Balanced,108596.0,8836.0,8836.0,13224.8,7934.879999999999,13224.8,0.2804,0.2804,0.34288,60.0,10.855356,39.312263,21.543246,0.000857,0.000197,0.000673,0.000311,0.12857,0.671,FAIL,150.0,100.0,15.71,0.0,0.0
1572,46.5,0.2,2561,0,30,-30,-30,30,0,Balanced,108822.5,8847.5,8847.5,13250.5,7950.299999999999,13250.5,0.28025,0.28025,0.3428,177.657,32.033073,116.098224,63.112379,0.002538,0.000582,0.001999,0.000925,0.38069,1.008,No Fail,150.0,100.0,25.61,0.0,0.0
1573,46.6,0.2,3221,0,30,-30,-30,30,0,Balanced,109049.0,8859.0,8859.0,13276.2,7965.72,13276.2,0.2801,0.2801,0.34272,328.48,59.133717,214.209164,115.431756,0.004693,0.001072,0.003706,0.001718,0.70389,1.439,No Fail,150.0,100.0,32.21,0.0,0.0
1574,46.7,0.2,1844,0,30,-30,-30,30,0,Balanced,109275.5,8870.5,8870.5,13301.9,7981.139999999999,13301.9,0.27995,0.27995,0.3426399999999999,102.595,18.47389,66.79826,35.658618,0.001466,0.000334,0.00116,0.000539,0.21985,0.793,FAIL,150.0,100.0,18.44,0.0,0.0
1575,46.8,0.2,1970,0,30,-30,-30,30,0,Balanced,109502.0,8882.0,8882.0,13327.6,7996.559999999999,13327.6,0.2798,0.2798,0.34256,96.783,17.463515,62.947039,33.267821,0.001383,0.000314,0.001097,0.00051,0.20739,0.777,FAIL,150.0,100.0,19.7,0.0,0.0
1576,46.9,0.2,3051,0,30,-30,-30,30,0,Balanced,109728.5,8893.5,8893.5,13353.3,8011.98,13353.3,0.2796499999999999,0.2796499999999999,0.34248,219.66,39.789285,142.788834,74.6718,0.003138,0.000711,0.002495,0.001162,0.4707,1.128,No Fail,150.0,100.0,30.51,0.0,0.0
1577,47.0,0.2,2443,0,30,-30,-30,30,0,Balanced,109955.0,8905.0,8905.0,13379.0,8027.4,13379.0,0.2794999999999999,0.2794999999999999,0.3424,161.76,29.466476,105.150754,54.385095,0.002311,0.000522,0.00184,0.000858,0.34663,0.962,FAIL,150.0,100.0,24.43,0.0,0.0
1578,47.1,0.2,3759,0,30,-30,-30,30,0,Balanced,110181.5,8916.5,8916.5,13404.7,8042.82,13404.7,0.27935,0.27935,0.3423199999999999,379.176,69.577113,246.610199,126.097265,0.005417,0.00122,0.00432,0.002019,0.81252,1.583,No Fail,150.0,100.0,37.59,0.0,0.0
1579,47.2,0.2,2240,0,30,-30,-30,30,0,Balanced,110408.0,8928.0,8928.0,13430.4,8058.24,13430.4,0.2792,0.2792,0.34224,216.543,40.088802,140.985056,71.244092,0.003093,0.000695,0.002469,0.001156,0.46402,1.119,No Fail,150.0,100.0,22.4,0.0,0.0
1580,47.3,0.2,4093,0,30,-30,-30,30,0,Balanced,110634.5,8939.5,8939.5,13456.1,8073.66,13456.1,0.27905,0.27905,0.34216,369.937,69.19828,241.236448,120.444636,0.005285,0.001184,0.004223,0.00198,0.79272,1.557,No Fail,150.0,100.0,40.93,0.0,0.0
1581,47.4,0.2,4535,0,30,-30,-30,30,0,Balanced,110861.0,8951.0,8951.0,13481.8,8089.079999999999,13481.8,0.2789,0.2789,0.34208,433.734,82.084003,283.432005,139.792774,0.006196,0.001385,0.004955,0.002328,0.92943,1.739,No Fail,150.0,100.0,45.35,0.0,0.0
1582,47.5,0.2,3303,0,30,-30,-30,30,0,Balanced,111087.5,8962.5,8962.5,13507.5,8104.5,13507.5,0.27875,0.27875,0.3419999999999999,270.786,51.909409,177.411347,86.430491,0.003868,0.000863,0.003094,0.001456,0.58026,1.274,No Fail,150.0,100.0,33.03,0.0,0.0
1583,47.6,0.2,2589,0,30,-30,-30,30,0,Balanced,111314.0,8974.0,8974.0,13533.200000000004,8119.920000000001,13533.200000000004,0.2786,0.2786,0.34192,264.175,51.350896,173.616326,83.545092,0.003774,0.00084,0.003019,0.001424,0.56609,1.255,No Fail,150.0,100.0,25.89,0.0,0.0
1584,47.7,0.2,1975,0,30,-30,-30,30,0,Balanced,111540.5,8985.5,8985.5,13558.9,8135.34,13558.9,0.27845,0.27845,0.34184,142.965,28.203677,94.293013,44.821523,0.002042,0.000454,0.001633,0.000772,0.30635,0.908,FAIL,150.0,100.0,19.75,0.0,0.0
1585,47.8,0.2,4578,0,30,-30,-30,30,0,Balanced,111767.0,8997.0,8997.0,13584.6,8150.76,13584.6,0.2783,0.2783,0.34176,427.522,85.657939,283.112411,132.957057,0.006107,0.001355,0.004882,0.002312,0.91612,1.721,No Fail,150.0,100.0,45.78,0.0,0.0
1586,47.9,0.2,2175,0,30,-30,-30,30,0,Balanced,111993.5,9008.5,9008.5,13610.3,8166.179999999999,13610.3,0.27815,0.27815,0.34168,228.361,46.495142,151.902285,70.49642,0.003262,0.000723,0.002606,0.001236,0.48935,1.152,No Fail,150.0,100.0,21.75,0.0,0.0
1587,48.0,0.2,4429,0,30,-30,-30,30,0,Balanced,112220.0,9020.0,9020.0,13636.0,8181.599999999999,13636.0,0.278,0.278,0.3416,411.158,85.102985,274.836914,126.086389,0.005874,0.0013,0.004688,0.002228,0.88105,1.675,No Fail,150.0,100.0,44.29,0.0,0.0
1588,48.1,0.2,3098,0,30,-30,-30,30,0,Balanced,112446.5,9031.5,9031.5,13661.700000000004,8197.02,13661.700000000004,0.2778499999999999,0.2778499999999999,0.34152,316.858,66.689457,212.925154,96.601628,0.004527,0.001,0.003608,0.001719,0.67898,1.405,No Fail,150.0,100.0,30.98,0.0,0.0
1589,48.2,0.2,3966,0,30,-30,-30,30,0,Balanced,112673.0,9043.0,9043.0,13687.4,8212.44,13687.4,0.2777,0.2777,0.34144,342.072,73.21616,231.173034,103.768354,0.004887,0.001079,0.003889,0.001856,0.73301,1.477,No Fail,150.0,100.0,39.66,0.0,0.0
1590,48.3,0.2,4382,0,30,-30,-30,30,0,Balanced,112899.5,9054.5,9054.5,13713.1,8227.86,13713.1,0.27755,0.27755,0.34136,475.645,103.525411,323.37772,143.695717,0.006795,0.001498,0.005397,0.002582,1.01924,1.859,No Fail,150.0,100.0,43.82,0.0,0.0
1591,48.4,0.2,3724,0,30,-30,-30,30,0,Balanced,113126.0,9066.0,9066.0,13738.8,8243.279999999999,13738.8,0.2774,0.2774,0.34128,363.57,80.453488,248.748896,109.487293,0.005194,0.001144,0.004117,0.001974,0.77908,1.539,No Fail,150.0,100.0,37.24,0.0,0.0
1592,48.5,0.2,1607,0,30,-30,-30,30,0,Balanced,113352.5,9077.5,9077.5,13764.5,8258.699999999999,13764.5,0.27725,0.27725,0.3412,144.87,32.582949,99.775492,43.529364,0.00207,0.000456,0.001637,0.000786,0.31044,0.914,FAIL,150.0,100.0,16.07,0.0,0.0
1593,48.6,0.2,3579,0,30,-30,-30,30,0,Balanced,113579.0,9089.0,9089.0,13790.2,8274.12,13790.2,0.2771,0.2771,0.34112,362.042,82.72487,251.067539,108.645801,0.005172,0.001138,0.004079,0.001964,0.77581,1.534,No Fail,150.0,100.0,35.79,0.0,0.0
1594,48.7,0.2,4547,0,30,-30,-30,30,0,Balanced,113805.5,9100.5,9100.5,13815.9,8289.54,13815.9,0.27695,0.27695,0.34104,508.506,117.977798,355.152675,152.555197,0.007264,0.001598,0.005713,0.002756,1.08966,1.953,No Fail,150.0,100.0,45.47,0.0,0.0
1595,48.8,0.2,2724,0,30,-30,-30,30,0,Balanced,114032.0,9112.0,9112.0,13841.6,8304.96,13841.6,0.2768,0.2768,0.34096,227.297,53.510924,159.914728,68.238498,0.003247,0.000714,0.002546,0.001231,0.48707,1.149,No Fail,150.0,100.0,27.24,0.0,0.0
1596,48.9,0.2,4631,0,30,-30,-30,30,0,Balanced,114258.5,9123.5,9123.5,13867.3,8320.38,13867.3,0.2766499999999999,0.2766499999999999,0.34088,520.868,124.336299,369.210116,156.636678,0.007441,0.001637,0.005815,0.002818,1.11615,1.988,No Fail,150.0,100.0,46.31,0.0,0.0
1597,49.0,0.2,3911,0,30,-30,-30,30,0,Balanced,114485.0,9135.0,9135.0,13893.0,8335.8,13893.0,0.2764999999999999,0.2764999999999999,0.3408,356.414,86.195935,254.574123,107.465565,0.005092,0.00112,0.003965,0.001925,0.76374,1.518,No Fail,150.0,100.0,39.11,0.0,0.0
1598,49.1,0.2,2853,0,30,-30,-30,30,0,Balanced,114711.5,9146.5,9146.5,13918.7,8351.22,13918.7,0.27635,0.27635,0.34072,281.557,68.923505,202.669742,85.199758,0.004022,0.000885,0.00312,0.001518,0.60334,1.304,No Fail,150.0,100.0,28.53,0.0,0.0
1599,49.2,0.2,3503,0,30,-30,-30,30,0,Balanced,114938.0,9158.0,9158.0,13944.4,8366.640000000001,13944.4,0.2762,0.2762,0.34064,378.839,93.778317,274.838148,115.154073,0.005412,0.001192,0.004181,0.002039,0.8118,1.582,No Fail,150.0,100.0,35.03,0.0,0.0
1600,49.3,0.2,4500,0,30,-30,-30,30,0,Balanced,115164.5,9169.5,9169.5,13970.1,8382.06,13970.1,0.27605,0.27605,0.34056,403.406,100.876146,294.977178,123.281501,0.005763,0.00127,0.004434,0.002166,0.86444,1.653,No Fail,150.0,100.0,45.0,0.0,0.0
1601,49.4,0.2,3872,0,30,-30,-30,30,0,Balanced,115391.0,9181.0,9181.0,13995.8,8397.48,13995.8,0.2759,0.2759,0.34048,364.294,91.923243,268.493218,112.020391,0.005204,0.001148,0.003986,0.001952,0.78063,1.541,No Fail,150.0,100.0,38.72,0.0,0.0
1602,49.5,0.2,2933,0,30,-30,-30,30,0,Balanced,115617.5,9192.5,9192.5,14021.5,8412.9,14021.5,0.27575,0.27575,0.3404,293.688,74.695733,218.173514,90.940408,0.004196,0.000926,0.003199,0.001569,0.62933,1.339,No Fail,150.0,100.0,29.33,0.0,0.0
1603,49.6,0.2,4231,0,30,-30,-30,30,0,Balanced,115844.0,9204.0,9204.0,14047.2,8428.32,14047.2,0.2756,0.2756,0.3403199999999999,488.587,125.106559,365.830241,152.457773,0.00698,0.001543,0.005297,0.002603,1.04697,1.896,No Fail,150.0,100.0,42.31,0.0,0.0
1604,49.7,0.2,1531,0,30,-30,-30,30,0,Balanced,116070.5,9215.5,9215.5,14072.9,8443.74,14072.9,0.27545,0.27545,0.34024,60.0,15.448858,45.277929,18.879063,0.000857,0.00019,0.000647,0.000319,0.12857,0.671,FAIL,150.0,100.0,15.31,0.0,0.0
1605,49.8,0.2,3766,0,30,-30,-30,30,0,Balanced,116297.0,9227.0,9227.0,14098.6,8459.16,14098.6,0.2753,0.2753,0.34016,317.64,82.139958,241.564199,100.842133,0.004538,0.001006,0.003409,0.001682,0.68066,1.408,No Fail,150.0,100.0,37.66,0.0,0.0
1606,49.9,0.2,1530,0,30,-30,-30,30,0,Balanced,116523.5,9238.5,9238.5,14124.3,8474.58,14124.3,0.27515,0.27515,0.34008,74.989,19.451343,57.465954,24.033029,0.001071,0.000238,0.0008,0.000395,0.16069,0.714,FAIL,150.0,100.0,15.3,0.0,0.0
1607,50.0,0.2,4318,0,30,-30,-30,30,0,Balanced,116750.0,9250.0,9250.0,14150.0,8490.0,14150.0,0.275,0.275,0.3399999999999999,470.242,122.196506,363.072423,152.206183,0.006718,0.001494,0.004994,0.002471,1.00766,1.844,No Fail,150.0,100.0,43.18,0.0,0.0
1608,50.1,0.2,4885,0,30,-30,-30,30,0,Balanced,116976.5,9261.5,9261.5,14175.7,8505.42,14175.7,0.27485,0.27485,0.33992,534.97,139.091698,416.095593,174.946354,0.007642,0.001703,0.00565,0.0028,1.14636,2.028,No Fail,150.0,100.0,48.85,0.0,0.0
1609,50.2,0.2,2983,0,30,-30,-30,30,0,Balanced,117203.0,9273.0,9273.0,14201.4,8520.84,14201.4,0.2747,0.2747,0.33984,252.914,65.709337,198.13072,83.58842,0.003613,0.000807,0.002656,0.001318,0.54196,1.223,No Fail,150.0,100.0,29.83,0.0,0.0
1610,50.3,0.2,2720,0,30,-30,-30,30,0,Balanced,117429.5,9284.5,9284.5,14227.1,8536.26,14227.1,0.27455,0.27455,0.33976,253.345,65.689873,199.857647,84.641846,0.003619,0.00081,0.002646,0.001315,0.54288,1.224,No Fail,150.0,100.0,27.2,0.0,0.0
1611,50.4,0.2,3133,0,30,-30,-30,30,0,Balanced,117656.0,9296.0,9296.0,14252.8,8551.679999999998,14252.8,0.2744,0.2744,0.33968,321.062,82.977472,254.995379,108.450578,0.004587,0.001029,0.003334,0.001659,0.68799,1.417,No Fail,150.0,100.0,31.33,0.0,0.0
1612,50.5,0.2,4385,0,30,-30,-30,30,0,Balanced,117882.5,9307.5,9307.5,14278.5,8567.1,14278.5,0.27425,0.27425,0.3396,425.194,109.396482,339.909028,145.224635,0.006074,0.001365,0.00439,0.002186,0.91113,1.715,No Fail,150.0,100.0,43.85,0.0,0.0
1613,50.6,0.2,1858,0,30,-30,-30,30,0,Balanced,118109.0,9319.0,9319.0,14304.2,8582.52,14304.2,0.2741,0.2741,0.33952,142.078,36.346006,114.294134,49.068227,0.00203,0.000458,0.001458,0.000727,0.30445,0.906,FAIL,150.0,100.0,18.58,0.0,0.0
1614,50.7,0.2,3818,0,30,-30,-30,30,0,Balanced,118335.5,9330.5,9330.5,14329.9,8597.939999999999,14329.9,0.2739499999999999,0.2739499999999999,0.3394399999999999,374.648,95.180333,303.196406,130.827343,0.005352,0.001209,0.003823,0.001907,0.80282,1.57,No Fail,150.0,100.0,38.18,0.0,0.0
1615,50.8,0.2,2810,0,30,-30,-30,30,0,Balanced,118562.0,9342.0,9342.0,14355.6,8613.36,14355.6,0.2738,0.2738,0.33936,205.782,51.85848,167.489125,72.650292,0.00294,0.000666,0.002088,0.001042,0.44096,1.088,No Fail,150.0,100.0,28.1,0.0,0.0
1616,50.9,0.2,3632,0,30,-30,-30,30,0,Balanced,118788.5,9353.5,9353.5,14381.3,8628.779999999999,14381.3,0.2736499999999999,0.2736499999999999,0.33928,334.026,83.4052,273.342218,119.204245,0.004772,0.001085,0.003369,0.001682,0.71577,1.454,No Fail,150.0,100.0,36.32,0.0,0.0
1617,51.0,0.2,1878,0,30,-30,-30,30,0,Balanced,119015.0,9365.0,9365.0,14407.0,8644.199999999999,14407.0,0.2734999999999999,0.2734999999999999,0.3392,157.066,38.817499,129.186888,56.646912,0.002244,0.000512,0.001575,0.000787,0.33657,0.949,FAIL,150.0,100.0,18.78,0.0,0.0
1618,51.1,0.2,4959,0,30,-30,-30,30,0,Balanced,119241.5,9376.5,9376.5,14432.7,8659.62,14432.7,0.27335,0.27335,0.33912,574.824,140.465005,475.048548,209.453971,0.008212,0.001878,0.00573,0.002863,1.23177,2.142,No Fail,150.0,100.0,49.59,0.0,0.0
1619,51.2,0.2,4515,0,30,-30,-30,30,0,Balanced,119468.0,9388.0,9388.0,14458.4,8675.039999999999,14458.4,0.2732,0.2732,0.33904,446.203,107.704926,370.385823,164.210212,0.006374,0.001462,0.004422,0.002209,0.95615,1.775,No Fail,150.0,100.0,45.15,0.0,0.0
1620,51.3,0.2,3989,0,30,-30,-30,30,0,Balanced,119694.5,9399.5,9399.5,14484.1,8690.46,14484.1,0.27305,0.27305,0.33896,427.688,101.8854,356.463391,158.906531,0.00611,0.001406,0.004214,0.002105,0.91647,1.722,No Fail,150.0,100.0,39.89,0.0,0.0
1621,51.4,0.2,2546,0,30,-30,-30,30,0,Balanced,119921.0,9411.0,9411.0,14509.8,8705.88,14509.8,0.2729,0.2729,0.33888,166.328,39.073077,139.143274,62.364902,0.002376,0.000549,0.00163,0.000814,0.35642,0.975,FAIL,150.0,100.0,25.46,0.0,0.0
1622,51.5,0.2,4179,0,30,-30,-30,30,0,Balanced,120147.5,9422.5,9422.5,14535.5,8721.3,14535.5,0.27275,0.27275,0.3388,465.683,107.798527,390.872737,176.124696,0.006653,0.001542,0.004538,0.002264,0.99789,1.831,No Fail,150.0,100.0,41.79,0.0,0.0
1623,51.6,0.2,4319,0,30,-30,-30,30,0,Balanced,120374.0,9434.0,9434.0,14561.2,8736.72,14561.2,0.2726,0.2726,0.33872,388.834,88.63817,327.335518,148.261005,0.005555,0.001292,0.003769,0.001879,0.83322,1.611,No Fail,150.0,100.0,43.19,0.0,0.0
1624,51.7,0.2,3600,0,30,-30,-30,30,0,Balanced,120600.5,9445.5,9445.5,14586.9,8752.14,14586.9,0.2724499999999999,0.2724499999999999,0.33864,310.517,69.669856,262.078237,119.300768,0.004436,0.001036,0.002994,0.001491,0.66539,1.387,No Fail,150.0,100.0,36.0,0.0,0.0
1625,51.8,0.2,3883,0,30,-30,-30,30,0,Balanced,120827.0,9457.0,9457.0,14612.6,8767.56,14612.6,0.2723,0.2723,0.3385599999999999,363.986,80.346124,307.876923,140.826987,0.0052,0.001219,0.003492,0.001736,0.77997,1.54,No Fail,150.0,100.0,38.83,0.0,0.0
