Sl.No,Fiber Volume Fraction (%),Ply Thickness (mm),Load (N),ModelingPly.1.ply_angle,ModelingPly.2.ply_angle,ModelingPly.3.ply_angle,ModelingPly.4.ply_angle,ModelingPly.5.ply_angle,ModelingPly.6.ply_angle,Laminate Family,Equivalent Stress Maximum (MPa),Equivalent Elastic Strain Maximum (mm/mm),Total Deformation Maximum (mm),Inverse Reserve Factor Maximum,Fail Status
1637,53.0,0.2,2405,0,30,-30,-30,30,0,Balanced,244.945,0.003499,0.52488,1.2,No Fail
1638,53.1,0.2,4170,0,30,-30,-30,30,0,Balanced,381.596,0.005451,0.8177,1.59,No Fail
1639,53.2,0.2,3879,0,30,-30,-30,30,0,Balanced,423.687,0.006053,0.9079,1.711,No Fail
1640,53.3,0.2,1813,0,30,-30,-30,30,0,Balanced,144.092,0.002058,0.30877,0.912,FAIL
1641,53.4,0.2,4105,0,30,-30,-30,30,0,Balanced,430.431,0.006149,0.92235,1.73,No Fail
1642,53.5,0.2,4258,0,30,-30,-30,30,0,Balanced,455.855,0.006512,0.97683,1.802,No Fail
1643,53.6,0.2,2412,0,30,-30,-30,30,0,Balanced,220.161,0.003145,0.47177,1.129,No Fail
1644,53.7,0.2,4479,0,30,-30,-30,30,0,Balanced,485.335,0.006933,1.04,1.887,No Fail
1645,53.8,0.2,4532,0,30,-30,-30,30,0,Balanced,469.792,0.006711,1.0067,1.842,No Fail
1646,53.9,0.2,4805,0,30,-30,-30,30,0,Balanced,489.906,0.006999,1.0498,1.9,No Fail
1647,54.0,0.2,4613,0,30,-30,-30,30,0,Balanced,530.264,0.007575,1.13628,2.015,No Fail
1648,54.1,0.2,4536,0,30,-30,-30,30,0,Balanced,466.506,0.006664,0.99966,1.833,No Fail
1649,54.2,0.2,2544,0,30,-30,-30,30,0,Balanced,230.485,0.003293,0.4939,1.159,No Fail
1650,54.3,0.2,4490,0,30,-30,-30,30,0,Balanced,516.908,0.007384,1.10766,1.977,No Fail
1651,54.4,0.2,2201,0,30,-30,-30,30,0,Balanced,218.023,0.003115,0.46719,1.123,No Fail
1652,54.5,0.2,3493,0,30,-30,-30,30,0,Balanced,346.549,0.004951,0.7426,1.49,No Fail
1653,54.6,0.2,3102,0,30,-30,-30,30,0,Balanced,234.555,0.003351,0.50262,1.17,No Fail
1654,54.7,0.2,4005,0,30,-30,-30,30,0,Balanced,422.745,0.006039,0.90588,1.708,No Fail
1655,54.8,0.2,3207,0,30,-30,-30,30,0,Balanced,263.877,0.00377,0.56545,1.254,No Fail
1656,54.9,0.2,2119,0,30,-30,-30,30,0,Balanced,145.469,0.002078,0.31172,0.916,FAIL
1657,55.0,0.2,1516,0,30,-30,-30,30,0,Balanced,69.132,0.000988,0.14814,0.698,FAIL
1658,55.1,0.2,4164,0,30,-30,-30,30,0,Balanced,448.222,0.006403,0.96048,1.781,No Fail
1659,55.2,0.2,4176,0,30,-30,-30,30,0,Balanced,462.893,0.006613,0.99191,1.823,No Fail
1660,55.3,0.2,4172,0,30,-30,-30,30,0,Balanced,422.047,0.006029,0.90439,1.706,No Fail
1661,55.4,0.2,3651,0,30,-30,-30,30,0,Balanced,406.892,0.005813,0.87191,1.663,No Fail
1662,55.5,0.2,2912,0,30,-30,-30,30,0,Balanced,245.077,0.003501,0.52517,1.2,No Fail
1663,55.6,0.2,2842,0,30,-30,-30,30,0,Balanced,194.411,0.002777,0.4166,1.055,No Fail
1664,55.7,0.2,2198,0,30,-30,-30,30,0,Balanced,230.188,0.003288,0.49326,1.158,No Fail
1665,55.8,0.2,1549,0,30,-30,-30,30,0,Balanced,106.197,0.001517,0.22757,0.803,FAIL
1666,55.9,0.2,4416,0,30,-30,-30,30,0,Balanced,473.855,0.006769,1.0154,1.854,No Fail
1667,56.0,0.2,3869,0,30,-30,-30,30,0,Balanced,421.433,0.00602,0.90307,1.704,No Fail
1668,56.1,0.2,2371,0,30,-30,-30,30,0,Balanced,177.768,0.00254,0.38093,1.008,No Fail
1669,56.2,0.2,2705,0,30,-30,-30,30,0,Balanced,211.474,0.003021,0.45316,1.104,No Fail
1670,56.3,0.2,2842,0,30,-30,-30,30,0,Balanced,299.9,0.004284,0.64264,1.357,No Fail
1671,56.4,0.2,2085,0,30,-30,-30,30,0,Balanced,146.483,0.002093,0.31389,0.919,FAIL
1672,56.5,0.2,2544,0,30,-30,-30,30,0,Balanced,174.703,0.002496,0.37436,0.999,FAIL
1673,56.6,0.2,4047,0,30,-30,-30,30,0,Balanced,431.33,0.006162,0.92428,1.732,No Fail
1674,56.7,0.2,2682,0,30,-30,-30,30,0,Balanced,220.843,0.003155,0.47323,1.131,No Fail
1675,56.8,0.2,4984,0,30,-30,-30,30,0,Balanced,474.119,0.006773,1.01597,1.855,No Fail
1676,56.9,0.2,4655,0,30,-30,-30,30,0,Balanced,501.326,0.007162,1.07427,1.932,No Fail
1677,57.0,0.2,2159,0,30,-30,-30,30,0,Balanced,184.83,0.00264,0.39606,1.028,No Fail
1678,57.1,0.2,4714,0,30,-30,-30,30,0,Balanced,432.47,0.006178,0.92672,1.736,No Fail
1679,57.2,0.2,2299,0,30,-30,-30,30,0,Balanced,196.905,0.002813,0.42194,1.063,No Fail
1680,57.3,0.2,1959,0,30,-30,-30,30,0,Balanced,113.238,0.001618,0.24265,0.824,FAIL
1681,57.4,0.2,3564,0,30,-30,-30,30,0,Balanced,314.561,0.004494,0.67406,1.399,No Fail
1682,57.5,0.2,2783,0,30,-30,-30,30,0,Balanced,287.375,0.004105,0.6158,1.321,No Fail
1683,57.6,0.2,1631,0,30,-30,-30,30,0,Balanced,81.509,0.001164,0.17466,0.733,FAIL
1684,57.7,0.2,2395,0,30,-30,-30,30,0,Balanced,149.358,0.002134,0.32005,0.927,FAIL
1685,57.8,0.2,1670,0,30,-30,-30,30,0,Balanced,101.05,0.001444,0.21654,0.789,FAIL
1686,57.9,0.2,3817,0,30,-30,-30,30,0,Balanced,313.599,0.00448,0.672,1.396,No Fail
1687,58.0,0.2,1569,0,30,-30,-30,30,0,Balanced,73.357,0.001048,0.15719,0.71,FAIL
1688,58.1,0.2,2959,0,30,-30,-30,30,0,Balanced,243.89,0.003484,0.52262,1.197,No Fail
1689,58.2,0.2,3415,0,30,-30,-30,30,0,Balanced,340.44,0.004863,0.72951,1.473,No Fail
1690,58.3,0.2,2036,0,30,-30,-30,30,0,Balanced,154.755,0.002211,0.33162,0.942,FAIL
1691,58.4,0.2,3706,0,30,-30,-30,30,0,Balanced,337.373,0.00482,0.72294,1.464,No Fail
1692,58.5,0.2,3816,0,30,-30,-30,30,0,Balanced,400.853,0.005726,0.85897,1.645,No Fail
1693,58.6,0.2,2445,0,30,-30,-30,30,0,Balanced,182.587,0.002608,0.39126,1.022,No Fail
1694,58.7,0.2,1980,0,30,-30,-30,30,0,Balanced,131.179,0.001874,0.2811,0.875,FAIL
1695,58.8,0.2,1867,0,30,-30,-30,30,0,Balanced,88.605,0.001266,0.18987,0.753,FAIL
1696,58.9,0.2,1912,0,30,-30,-30,30,0,Balanced,108.356,0.001548,0.23219,0.81,FAIL
1697,59.0,0.2,1872,0,30,-30,-30,30,0,Balanced,179.497,0.002564,0.38464,1.013,No Fail
1698,59.1,0.2,2199,0,30,-30,-30,30,0,Balanced,210.06,0.003001,0.45013,1.1,No Fail
1699,59.2,0.2,3331,0,30,-30,-30,30,0,Balanced,344.57,0.004922,0.73836,1.484,No Fail
1700,59.3,0.2,3962,0,30,-30,-30,30,0,Balanced,431.805,0.006169,0.9253,1.734,No Fail
1701,59.4,0.2,1638,0,30,-30,-30,30,0,Balanced,127.164,0.001817,0.27249,0.863,FAIL
1702,59.5,0.2,2227,0,30,-30,-30,30,0,Balanced,176.052,0.002515,0.37726,1.003,No Fail
1703,59.6,0.2,2657,0,30,-30,-30,30,0,Balanced,175.223,0.002503,0.37548,1.001,No Fail
1704,59.7,0.2,3851,0,30,-30,-30,30,0,Balanced,442.845,0.006326,0.94895,1.765,No Fail
1705,59.8,0.2,4423,0,30,-30,-30,30,0,Balanced,401.07,0.00573,0.85944,1.646,No Fail
1706,59.9,0.2,2022,0,30,-30,-30,30,0,Balanced,128.476,0.001835,0.27531,0.867,FAIL
1707,60.0,0.2,3291,0,30,-30,-30,30,0,Balanced,361.312,0.005162,0.77424,1.532,No Fail
1708,60.1,0.2,1855,0,30,-30,-30,30,0,Balanced,100.5,0.001436,0.21536,0.787,FAIL
1709,60.2,0.2,2309,0,30,-30,-30,30,0,Balanced,216.699,0.003096,0.46436,1.119,No Fail
1710,60.3,0.2,2536,0,30,-30,-30,30,0,Balanced,152.974,0.002185,0.3278,0.937,FAIL
1711,60.4,0.2,1849,0,30,-30,-30,30,0,Balanced,132.517,0.001893,0.28396,0.879,FAIL
1712,60.5,0.2,1638,0,30,-30,-30,30,0,Balanced,142.383,0.002034,0.30511,0.907,FAIL
1713,60.6,0.2,4306,0,30,-30,-30,30,0,Balanced,463.892,0.006627,0.99406,1.825,No Fail
1714,60.7,0.2,4085,0,30,-30,-30,30,0,Balanced,433.295,0.00619,0.92849,1.738,No Fail
1715,60.8,0.2,4154,0,30,-30,-30,30,0,Balanced,469.398,0.006706,1.00585,1.841,No Fail
1716,60.9,0.2,4482,0,30,-30,-30,30,0,Balanced,516.949,0.007385,1.10775,1.977,No Fail
1717,61.0,0.2,2097,0,30,-30,-30,30,0,Balanced,138.613,0.00198,0.29703,0.896,FAIL
1718,61.1,0.2,3032,0,30,-30,-30,30,0,Balanced,294.984,0.004214,0.63211,1.343,No Fail
1719,61.2,0.2,4575,0,30,-30,-30,30,0,Balanced,456.06,0.006515,0.97727,1.803,No Fail
1720,61.3,0.2,4352,0,30,-30,-30,30,0,Balanced,494.687,0.007067,1.06004,1.913,No Fail
1721,61.4,0.2,2903,0,30,-30,-30,30,0,Balanced,300.701,0.004296,0.64436,1.359,No Fail
1722,61.5,0.2,2451,0,30,-30,-30,30,0,Balanced,145.627,0.00208,0.31206,0.916,FAIL
1723,61.6,0.2,4477,0,30,-30,-30,30,0,Balanced,473.546,0.006765,1.01474,1.853,No Fail
1724,61.7,0.2,3771,0,30,-30,-30,30,0,Balanced,332.354,0.004748,0.71219,1.45,No Fail
1725,61.8,0.2,1896,0,30,-30,-30,30,0,Balanced,96.447,0.001378,0.20667,0.776,FAIL
1726,61.9,0.2,1705,0,30,-30,-30,30,0,Balanced,85.146,0.001216,0.18245,0.743,FAIL
1727,62.0,0.2,2058,0,30,-30,-30,30,0,Balanced,98.543,0.001408,0.21116,0.782,FAIL
1728,62.1,0.2,3568,0,30,-30,-30,30,0,Balanced,355.101,0.005073,0.76093,1.515,No Fail
1729,62.2,0.2,3874,0,30,-30,-30,30,0,Balanced,345.086,0.00493,0.73947,1.486,No Fail
1730,62.3,0.2,2829,0,30,-30,-30,30,0,Balanced,291.631,0.004166,0.62492,1.333,No Fail
1731,62.4,0.2,1601,0,30,-30,-30,30,0,Balanced,114.524,0.001636,0.24541,0.827,FAIL
1732,62.5,0.2,4435,0,30,-30,-30,30,0,Balanced,430.552,0.006151,0.92261,1.73,No Fail
1733,62.6,0.2,1957,0,30,-30,-30,30,0,Balanced,81.965,0.001171,0.17564,0.734,FAIL
1734,62.7,0.2,1895,0,30,-30,-30,30,0,Balanced,80.835,0.001155,0.17322,0.731,FAIL
1735,62.8,0.2,1661,0,30,-30,-30,30,0,Balanced,115.452,0.001649,0.2474,0.83,FAIL
1736,62.9,0.2,2600,0,30,-30,-30,30,0,Balanced,252.616,0.003609,0.54132,1.222,No Fail
1737,63.0,0.2,3873,0,30,-30,-30,30,0,Balanced,357.191,0.005103,0.76541,1.521,No Fail
1738,63.1,0.2,3518,0,30,-30,-30,30,0,Balanced,304.594,0.004351,0.6527,1.37,No Fail
1739,63.2,0.2,4923,0,30,-30,-30,30,0,Balanced,507.06,0.007244,1.08656,1.949,No Fail
1740,63.3,0.2,2684,0,30,-30,-30,30,0,Balanced,211.79,0.003026,0.45384,1.105,No Fail
1741,63.4,0.2,3952,0,30,-30,-30,30,0,Balanced,390.045,0.005572,0.83581,1.614,No Fail
1742,63.5,0.2,3816,0,30,-30,-30,30,0,Balanced,426.815,0.006097,0.9146,1.719,No Fail
1743,63.6,0.2,2710,0,30,-30,-30,30,0,Balanced,268.155,0.003831,0.57462,1.266,No Fail
1744,63.7,0.2,2847,0,30,-30,-30,30,0,Balanced,231.517,0.003307,0.49611,1.161,No Fail
1745,63.8,0.2,3454,0,30,-30,-30,30,0,Balanced,287.512,0.004107,0.6161,1.321,No Fail
1746,63.9,0.2,1691,0,30,-30,-30,30,0,Balanced,60.0,0.000857,0.12857,0.671,FAIL
1747,64.0,0.2,2049,0,30,-30,-30,30,0,Balanced,135.137,0.001931,0.28958,0.886,FAIL
1748,64.1,0.2,4482,0,30,-30,-30,30,0,Balanced,415.721,0.005939,0.89083,1.688,No Fail
1749,64.2,0.2,1762,0,30,-30,-30,30,0,Balanced,70.469,0.001007,0.15101,0.701,FAIL
1750,64.3,0.2,2343,0,30,-30,-30,30,0,Balanced,191.286,0.002733,0.4099,1.047,No Fail
1751,64.4,0.2,1676,0,30,-30,-30,30,0,Balanced,60.0,0.000857,0.12857,0.671,FAIL
1752,64.5,0.2,3752,0,30,-30,-30,30,0,Balanced,402.642,0.005752,0.8628,1.65,No Fail
1753,64.6,0.2,2322,0,30,-30,-30,30,0,Balanced,199.822,0.002855,0.42819,1.071,No Fail
1754,64.7,0.2,4304,0,30,-30,-30,30,0,Balanced,442.51,0.006322,0.94824,1.764,No Fail
1755,64.8,0.2,4498,0,30,-30,-30,30,0,Balanced,468.295,0.00669,1.00349,1.838,No Fail
1756,64.9,0.2,1915,0,30,-30,-30,30,0,Balanced,143.019,0.002043,0.30647,0.909,FAIL
1757,65.0,0.2,3787,0,30,-30,-30,30,0,Balanced,372.468,0.005321,0.79815,1.564,No Fail
1758,40.0,0.2,2943,0,30,-30,-30,30,0,Balanced,315.908,0.004513,0.67695,1.403,No Fail
1759,40.1,0.2,1501,0,30,-30,-30,30,0,Balanced,76.876,0.001098,0.16474,0.72,FAIL
1760,40.2,0.2,3615,0,30,-30,-30,30,0,Balanced,402.001,0.005743,0.86143,1.649,No Fail
1761,40.3,0.2,2566,0,30,-30,-30,30,0,Balanced,203.325,0.002905,0.4357,1.081,No Fail
1762,40.4,0.2,2224,0,30,-30,-30,30,0,Balanced,174.171,0.002488,0.37322,0.998,FAIL
1763,40.5,0.2,4826,0,30,-30,-30,30,0,Balanced,481.501,0.006879,1.03179,1.876,No Fail
1764,40.6,0.2,1690,0,30,-30,-30,30,0,Balanced,125.154,0.001788,0.26819,0.858,FAIL
1765,40.7,0.2,3091,0,30,-30,-30,30,0,Balanced,319.329,0.004562,0.68428,1.412,No Fail
1766,40.8,0.2,3669,0,30,-30,-30,30,0,Balanced,349.734,0.004996,0.74943,1.499,No Fail
1767,40.9,0.2,3800,0,30,-30,-30,30,0,Balanced,377.196,0.005389,0.80828,1.578,No Fail
1768,41.0,0.2,1899,0,30,-30,-30,30,0,Balanced,107.079,0.00153,0.22946,0.806,FAIL
1769,41.1,0.2,2276,0,30,-30,-30,30,0,Balanced,149.116,0.00213,0.31953,0.926,FAIL
1770,41.2,0.2,4405,0,30,-30,-30,30,0,Balanced,469.968,0.006714,1.00707,1.843,No Fail
1771,41.3,0.2,2522,0,30,-30,-30,30,0,Balanced,154.246,0.002204,0.33053,0.941,FAIL
1772,41.4,0.2,3957,0,30,-30,-30,30,0,Balanced,390.854,0.005584,0.83754,1.617,No Fail
1773,41.5,0.2,2075,0,30,-30,-30,30,0,Balanced,213.624,0.003052,0.45777,1.11,No Fail
1774,41.6,0.2,4009,0,30,-30,-30,30,0,Balanced,445.437,0.006363,0.95451,1.773,No Fail
1775,41.7,0.2,1874,0,30,-30,-30,30,0,Balanced,103.254,0.001475,0.22126,0.795,FAIL
1776,41.8,0.2,2156,0,30,-30,-30,30,0,Balanced,152.739,0.002182,0.3273,0.936,FAIL
1777,41.9,0.2,2875,0,30,-30,-30,30,0,Balanced,203.06,0.002901,0.43513,1.08,No Fail
1778,42.0,0.2,4235,0,30,-30,-30,30,0,Balanced,434.019,0.0062,0.93004,1.74,No Fail
1779,42.1,0.2,1877,0,30,-30,-30,30,0,Balanced,104.209,0.001489,0.22331,0.798,FAIL
1780,42.2,0.2,4743,0,30,-30,-30,30,0,Balanced,503.419,0.007192,1.07876,1.938,No Fail
1781,42.3,0.2,3561,0,30,-30,-30,30,0,Balanced,301.145,0.004302,0.64531,1.36,No Fail
1782,42.4,0.2,3077,0,30,-30,-30,30,0,Balanced,248.382,0.003548,0.53225,1.21,No Fail
1783,42.5,0.2,4847,0,30,-30,-30,30,0,Balanced,485.714,0.006939,1.04082,1.888,No Fail
1784,42.6,0.2,3246,0,30,-30,-30,30,0,Balanced,350.019,0.005,0.75004,1.5,No Fail
1785,42.7,0.2,1670,0,30,-30,-30,30,0,Balanced,101.594,0.001451,0.2177,0.79,FAIL
1786,42.8,0.2,4436,0,30,-30,-30,30,0,Balanced,399.069,0.005701,0.85515,1.64,No Fail
1787,42.9,0.2,3279,0,30,-30,-30,30,0,Balanced,310.325,0.004433,0.66498,1.387,No Fail
1788,43.0,0.2,2120,0,30,-30,-30,30,0,Balanced,109.08,0.001558,0.23374,0.812,FAIL
1789,43.1,0.2,4057,0,30,-30,-30,30,0,Balanced,396.25,0.005661,0.84911,1.632,No Fail
1790,43.2,0.2,2856,0,30,-30,-30,30,0,Balanced,301.67,0.00431,0.64644,1.362,No Fail
1791,43.3,0.2,4589,0,30,-30,-30,30,0,Balanced,460.6,0.00658,0.987,1.816,No Fail
1792,43.4,0.2,2846,0,30,-30,-30,30,0,Balanced,253.118,0.003616,0.5424,1.223,No Fail
1793,43.5,0.2,4706,0,30,-30,-30,30,0,Balanced,427.499,0.006107,0.91607,1.721,No Fail
1794,43.6,0.2,2458,0,30,-30,-30,30,0,Balanced,171.597,0.002451,0.36771,0.99,FAIL
1795,43.7,0.2,4897,0,30,-30,-30,30,0,Balanced,453.574,0.00648,0.97194,1.796,No Fail
1796,43.8,0.2,1967,0,30,-30,-30,30,0,Balanced,148.758,0.002125,0.31877,0.925,FAIL
1797,43.9,0.2,3950,0,30,-30,-30,30,0,Balanced,403.7,0.005767,0.86507,1.653,No Fail
1798,44.0,0.2,2546,0,30,-30,-30,30,0,Balanced,184.519,0.002636,0.3954,1.027,No Fail
1799,44.1,0.2,4512,0,30,-30,-30,30,0,Balanced,438.184,0.00626,0.93897,1.752,No Fail
1800,44.2,0.2,4774,0,30,-30,-30,30,0,Balanced,469.865,0.006712,1.00685,1.842,No Fail
1801,44.3,0.2,2203,0,30,-30,-30,30,0,Balanced,155.887,0.002227,0.33404,0.945,FAIL
1802,44.4,0.2,2517,0,30,-30,-30,30,0,Balanced,196.5,0.002807,0.42107,1.061,No Fail
1803,44.5,0.2,3853,0,30,-30,-30,30,0,Balanced,400.01,0.005714,0.85716,1.643,No Fail
1804,44.6,0.2,3775,0,30,-30,-30,30,0,Balanced,310.04,0.004429,0.66437,1.386,No Fail
1805,44.7,0.2,3264,0,30,-30,-30,30,0,Balanced,248.468,0.00355,0.53243,1.21,No Fail
1806,44.8,0.2,2628,0,30,-30,-30,30,0,Balanced,201.687,0.002881,0.43219,1.076,No Fail
1807,44.9,0.2,2733,0,30,-30,-30,30,0,Balanced,287.796,0.004111,0.61671,1.322,No Fail
1808,45.0,0.2,3497,0,30,-30,-30,30,0,Balanced,338.125,0.00483,0.72455,1.466,No Fail
1809,45.1,0.2,2961,0,30,-30,-30,30,0,Balanced,247.046,0.003529,0.52938,1.206,No Fail
1810,45.2,0.2,4445,0,30,-30,-30,30,0,Balanced,423.821,0.006055,0.90819,1.711,No Fail
1811,45.3,0.2,4466,0,30,-30,-30,30,0,Balanced,484.633,0.006923,1.0385,1.885,No Fail
1812,45.4,0.2,3330,0,30,-30,-30,30,0,Balanced,275.678,0.003938,0.59074,1.288,No Fail
1813,45.5,0.2,2009,0,30,-30,-30,30,0,Balanced,207.905,0.00297,0.44551,1.094,No Fail
1814,45.6,0.2,2200,0,30,-30,-30,30,0,Balanced,150.705,0.002153,0.32294,0.931,FAIL
1815,45.7,0.2,2063,0,30,-30,-30,30,0,Balanced,123.449,0.001764,0.26453,0.853,FAIL
1816,45.8,0.2,2377,0,30,-30,-30,30,0,Balanced,221.384,0.003163,0.47439,1.133,No Fail
1817,45.9,0.2,3917,0,30,-30,-30,30,0,Balanced,345.79,0.00494,0.74098,1.488,No Fail
1818,46.0,0.2,4138,0,30,-30,-30,30,0,Balanced,442.147,0.006316,0.94746,1.763,No Fail
1819,46.1,0.2,4349,0,30,-30,-30,30,0,Balanced,501.915,0.00717,1.07553,1.934,No Fail
1820,46.2,0.2,4538,0,30,-30,-30,30,0,Balanced,516.891,0.007384,1.10762,1.977,No Fail
1821,46.3,0.2,4527,0,30,-30,-30,30,0,Balanced,435.219,0.006217,0.93261,1.743,No Fail
1822,46.4,0.2,3464,0,30,-30,-30,30,0,Balanced,300.976,0.0043,0.64495,1.36,No Fail
1823,46.5,0.2,4245,0,30,-30,-30,30,0,Balanced,462.942,0.006613,0.99202,1.823,No Fail
1824,46.6,0.2,2507,0,30,-30,-30,30,0,Balanced,173.197,0.002474,0.37114,0.995,FAIL
1825,46.7,0.2,4743,0,30,-30,-30,30,0,Balanced,471.854,0.006741,1.01111,1.848,No Fail
1826,46.8,0.2,4848,0,30,-30,-30,30,0,Balanced,520.074,0.00743,1.11444,1.986,No Fail
1827,46.9,0.2,2594,0,30,-30,-30,30,0,Balanced,161.927,0.002313,0.34699,0.963,FAIL
1828,47.0,0.2,1545,0,30,-30,-30,30,0,Balanced,83.15,0.001188,0.17818,0.738,FAIL
1829,47.1,0.2,3672,0,30,-30,-30,30,0,Balanced,388.999,0.005557,0.83357,1.611,No Fail
1830,47.2,0.2,4545,0,30,-30,-30,30,0,Balanced,432.326,0.006176,0.92641,1.735,No Fail
1831,47.3,0.2,4690,0,30,-30,-30,30,0,Balanced,444.388,0.006348,0.95226,1.77,No Fail
1832,47.4,0.2,3767,0,30,-30,-30,30,0,Balanced,343.823,0.004912,0.73676,1.482,No Fail
1833,47.5,0.2,3413,0,30,-30,-30,30,0,Balanced,292.914,0.004184,0.62767,1.337,No Fail
1834,47.6,0.2,4217,0,30,-30,-30,30,0,Balanced,413.254,0.005904,0.88554,1.681,No Fail
1835,47.7,0.2,2530,0,30,-30,-30,30,0,Balanced,155.232,0.002218,0.33264,0.944,FAIL
1836,47.8,0.2,3889,0,30,-30,-30,30,0,Balanced,425.697,0.006081,0.91221,1.716,No Fail
1837,47.9,0.2,2108,0,30,-30,-30,30,0,Balanced,200.085,0.002858,0.42875,1.072,No Fail
1838,48.0,0.2,2820,0,30,-30,-30,30,0,Balanced,248.6,0.003551,0.53271,1.21,No Fail
1839,48.1,0.2,3448,0,30,-30,-30,30,0,Balanced,338.468,0.004835,0.72529,1.467,No Fail
1840,48.2,0.2,3544,0,30,-30,-30,30,0,Balanced,388.149,0.005545,0.83175,1.609,No Fail
1841,48.3,0.2,2657,0,30,-30,-30,30,0,Balanced,260.646,0.003724,0.55853,1.245,No Fail
1842,48.4,0.2,2042,0,30,-30,-30,30,0,Balanced,125.848,0.001798,0.26968,0.86,FAIL
1843,48.5,0.2,2629,0,30,-30,-30,30,0,Balanced,269.913,0.003856,0.57839,1.271,No Fail
1844,48.6,0.2,4763,0,30,-30,-30,30,0,Balanced,551.773,0.007882,1.18237,2.076,No Fail
1845,48.7,0.2,3817,0,30,-30,-30,30,0,Balanced,361.327,0.005162,0.77427,1.532,No Fail
1846,48.8,0.2,3504,0,30,-30,-30,30,0,Balanced,337.741,0.004825,0.72373,1.465,No Fail
1847,48.9,0.2,4244,0,30,-30,-30,30,0,Balanced,447.639,0.006395,0.95923,1.779,No Fail
1848,49.0,0.2,2270,0,30,-30,-30,30,0,Balanced,203.953,0.002914,0.43704,1.083,No Fail
1849,49.1,0.2,1739,0,30,-30,-30,30,0,Balanced,153.898,0.002199,0.32978,0.94,FAIL
1850,49.2,0.2,2956,0,30,-30,-30,30,0,Balanced,266.778,0.003811,0.57167,1.262,No Fail
1851,49.3,0.2,1822,0,30,-30,-30,30,0,Balanced,119.881,0.001713,0.25689,0.843,FAIL
1852,49.4,0.2,2247,0,30,-30,-30,30,0,Balanced,213.218,0.003046,0.4569,1.109,No Fail
1853,49.5,0.2,2763,0,30,-30,-30,30,0,Balanced,264.295,0.003776,0.56635,1.255,No Fail
1854,49.6,0.2,4134,0,30,-30,-30,30,0,Balanced,451.397,0.006449,0.96728,1.79,No Fail
1855,49.7,0.2,4988,0,30,-30,-30,30,0,Balanced,519.671,0.007424,1.11358,1.985,No Fail
1856,49.8,0.2,4934,0,30,-30,-30,30,0,Balanced,475.895,0.006799,1.01978,1.86,No Fail
1857,49.9,0.2,3841,0,30,-30,-30,30,0,Balanced,440.893,0.006298,0.94477,1.76,No Fail
1858,50.0,0.2,4666,0,30,-30,-30,30,0,Balanced,489.729,0.006996,1.04942,1.899,No Fail
1859,50.1,0.2,3674,0,30,-30,-30,30,0,Balanced,343.593,0.004908,0.73627,1.482,No Fail
1860,50.2,0.2,3889,0,30,-30,-30,30,0,Balanced,327.184,0.004674,0.70111,1.435,No Fail
1861,50.3,0.2,4706,0,30,-30,-30,30,0,Balanced,510.488,0.007293,1.0939,1.959,No Fail
1862,50.4,0.2,2851,0,30,-30,-30,30,0,Balanced,198.103,0.00283,0.42451,1.066,No Fail
1863,50.5,0.2,2490,0,30,-30,-30,30,0,Balanced,203.658,0.002909,0.43641,1.082,No Fail
1864,50.6,0.2,4377,0,30,-30,-30,30,0,Balanced,394.722,0.005639,0.84583,1.628,No Fail
1865,50.7,0.2,4310,0,30,-30,-30,30,0,Balanced,453.797,0.006483,0.97242,1.797,No Fail
1866,50.8,0.2,1653,0,30,-30,-30,30,0,Balanced,110.198,0.001574,0.23614,0.815,FAIL
1867,50.9,0.2,2174,0,30,-30,-30,30,0,Balanced,118.714,0.001696,0.25439,0.839,FAIL
1868,51.0,0.2,4819,0,30,-30,-30,30,0,Balanced,500.411,0.007149,1.07231,1.93,No Fail
1869,51.1,0.2,4847,0,30,-30,-30,30,0,Balanced,547.626,0.007823,1.17348,2.065,No Fail
1870,51.2,0.2,1526,0,30,-30,-30,30,0,Balanced,82.448,0.001178,0.17667,0.736,FAIL
1871,51.3,0.2,3846,0,30,-30,-30,30,0,Balanced,434.368,0.006205,0.93079,1.741,No Fail
1872,51.4,0.2,4527,0,30,-30,-30,30,0,Balanced,430.972,0.006157,0.92351,1.731,No Fail
1873,51.5,0.2,1864,0,30,-30,-30,30,0,Balanced,139.381,0.001991,0.29867,0.898,FAIL
1874,51.6,0.2,3960,0,30,-30,-30,30,0,Balanced,389.153,0.005559,0.8339,1.612,No Fail
1875,51.7,0.2,4213,0,30,-30,-30,30,0,Balanced,365.862,0.005227,0.78399,1.545,No Fail
1876,51.8,0.2,4789,0,30,-30,-30,30,0,Balanced,479.964,0.006857,1.02849,1.871,No Fail
1877,51.9,0.2,2038,0,30,-30,-30,30,0,Balanced,120.698,0.001724,0.25864,0.845,FAIL
1878,52.0,0.2,2661,0,30,-30,-30,30,0,Balanced,235.424,0.003363,0.50448,1.173,No Fail
1879,52.1,0.2,1690,0,30,-30,-30,30,0,Balanced,159.905,0.002284,0.34265,0.957,FAIL
1880,52.2,0.2,3453,0,30,-30,-30,30,0,Balanced,293.044,0.004186,0.62795,1.337,No Fail
1881,52.3,0.2,2297,0,30,-30,-30,30,0,Balanced,174.946,0.002499,0.37489,1.0,No Fail
1882,52.4,0.2,2858,0,30,-30,-30,30,0,Balanced,285.533,0.004079,0.61186,1.316,No Fail
